object			
volume	00216x04	James Diderot & al.	{date}
entry	HYPEROA	0	
orth	HYPEROA		
entry	HYPEROS	0	
orth	HYPEROS		
entry	HYPERPHYES	0	
orth	HYPERPHYES		
entry	HYPERSARCOSIS	0	
orth	HYPERSARCOSIS		
entry	HYPEXODOS	0	
orth	HYPEXODOS		
entry	HYPEZOCOS	0	
orth	HYPEZOCOS		
entry	HYPHEAR	0	
orth	HYPHEAR		
clique	Viscus		
entry	HYPHEGESIS	1	
orth	HYPHEGESIS		
pb	415	0210	
entry	HYPNOBATES	0	
orth	HYPNOBATES		
entry	HYPNOLOGICA	0	
orth	HYPNOLOGICA		
entry	HYPNOPOEOS	0	
orth	HYPNOPOEOS		
entry	HYPNOS	0	
orth	HYPNOS		
entry	HYPNOTERION	0	
orth	HYPNOTERION		
entry	HYPNOTICUS	0	
orth	HYPNOTICUS		
clique	Hypnopoeos		
entry	HYPNUM	0	
orth	HYPNUM		
entry	HYPO	0	
orth	HYPO		
entry	HYPOBRYCHIOS	0	
orth	HYPOBRYCHIOS		
clique	Brychios		
entry	HYPOCAPNISMA	0	
orth	HYPOCAPNISMA		
entry	HYPOCARODES	0	
orth	HYPOCARODES		
entry	HYPOCATHARSIS	0	
orth	HYPOCATHARSIS		
entry	HYPOCAUSTUM	0	
orth	HYPOCAUSTUM		
entry	HYPOCEPHALÆON	0	
orth	HYPOCEPHALÆON		
entry	HYPOCERCHALEON	0	
orth	HYPOCERCHALEON		
entry	HYPOCHOERIS	0	
orth	HYPOCHOERIS		
entry	HYPOCHEOMENOS	0	
orth	HYPOCHEOMENOS		
entry	HYPOCHLOROMELAS	0	
orth	HYPOCHLOROMELAS		
entry	HYPOCHONDRIA	0	
orth	HYPOCHONDRIA		
entry	HYPOCHONDRIACUS MORBUS	9	
orth	HYPOCHONDRIACUS MORBUS		
pb	417	0211	
pb	421	0213	
clique	Hysterica		
pb	421	0213	
pb	423	0214	
pb	425	0215	
pb	427	0216	
pb	429	0217	
pb	431	0218	
pb	433	0219	
clique	Melancholia & Magnesia		
entry	HYPOCHOREMA, HYPOCHORESIS	0	
orth	HYPOCHOREMA		
orth	HYPOCHORESIS		
entry	HYPOCHYMA, HYPOCHYSIS	0	
orth	HYPOCHYMA		
orth	HYPOCHYSIS		
clique	Amaurosis		
entry	HYPOCHYTOS	0	
orth	HYPOCHYTOS		
clique	Diachytos		
entry	HYPOCISTIS	0	
orth	HYPOCISTIS		
entry	HYPOCLEPTICUM VITRUM	0	
orth	HYPOCLEPTICUM VITRUM		
entry	HYPOCOELON	0	
orth	HYPOCOELON		
entry	HYPOCRANIUM	0	
orth	HYPOCRANIUM		
entry	HYPODERIS	0	
orth	HYPODERIS		
entry	HYPODERMIS	0	
orth	HYPODERMIS		
entry	HYPODESIS	0	
orth	HYPODESIS		
entry	HYPODESMIS	0	
orth	HYPODESMIS		
entry	HYPOGASTRICA SECTIO	0	
orth	HYPOGASTRICA SECTIO		
entry	HYPOGASTRION	0	
orth	HYPOGASTRION		
clique	Abdomen		
entry	HYPOGLOSSIS, HYPOGLOSSIUM	1	
orth	HYPOGLOSSIS		
orth	HYPOGLOSSIUM		
pb	435	0220	
entry	HYPOGLOSSUM	0	
orth	HYPOGLOSSUM		
clique	distingua		
entry	HYPOGLOTTIDES PILULÆ	0	
orth	HYPOGLOTTIDES PILULÆ		
clique	Hypoglosses		
entry	HYPOGLUTIS	0	
orth	HYPOGLUTIS		
entry	HYPOMIA	0	
orth	HYPOMIA		
entry	HYPONOMOS	0	
orth	HYPONOMOS		
entry	HYPONOS, HYPONISCOS	0	
orth	HYPONOS		
orth	HYPONISCOS		
entry	HYPOPEDIUM	0	
orth	HYPOPEDIUM		
entry	HYPOPHASIA	0	
orth	HYPOPHASIA		
entry	HYPOPHASIS	0	
orth	HYPOPHASIS		
entry	HYPOPHORA	0	
orth	HYPOPHORA		
entry	HYPOPHTALMION	0	
orth	HYPOPHTALMION		
entry	HYPOPHYLLOCARPODENDRON	0	
orth	HYPOPHYLLOCARPODENDRON		
entry	HYPOPHYLLOSPERMOSUS	0	
orth	HYPOPHYLLOSPERMOSUS		
entry	HYPOPIA	0	
orth	HYPOPIA		
entry	HYPOPLEURIOS	0	
orth	HYPOPLEURIOS		
entry	HYPOPSATHYROS	0	
orth	HYPOPSATHYROS		
entry	HYPOPYON	1	
orth	HYPOPYON		
pb	437	0221	
entry	HYPORINION	0	
orth	HYPORINION		
entry	HYPORISMA	0	
orth	HYPORISMA		
clique	Emboris.ma		
entry	HYPOSARRA, HYPOSARCIDIOS	0	
orth	HYPOSARRA		
orth	HYPOSARCIDIOS		
entry	HYPOSPADIÆUS	0	
orth	HYPOSPADIÆUS		
entry	HYPOSPATHISMUS	0	
orth	HYPOSPATHISMUS		
entry	HYPOSPHAGMA	0	
orth	HYPOSPHAGMA		
entry	HYPOSTASIS	0	
orth	HYPOSTASIS		
entry	HIPOSTATHME	0	
orth	HIPOSTATHME		
entry	HYPOSTEMA	0	
orth	HYPOSTEMA		
entry	HYPOSTROPHE	0	
orth	HYPOSTROPHE		
entry	HYPOTHENAR	0	
orth	HYPOTHENAR		
clique	Abductor		
entry	HYPOTHETON	0	
orth	HYPOTHETON		
entry	HYPOTRIMMA	0	
orth	HYPOTRIMMA		
entry	HYPOTROPE	0	
orth	HYPOTROPE		
entry	HYPOXYLON	0	
orth	HYPOXYLON		
entry	HYPOZOMA	0	
orth	HYPOZOMA		
entry	HYPSILOGLOSSUS	0	
orth	HYPSILOGLOSSUS		
entry	HYPSILOIDES	0	
orth	HYPSILOIDES		
entry	HYPTIASMOS	1	
orth	HYPTIASMOS		
pb	439	0222	
entry	HYPULUS	0	
orth	HYPULUS		
entry	HYSMA	0	
orth	HYSMA		
entry	HYSSOPIFOLIA MAJOR	0	
orth	HYSSOPIFOLIA MAJOR		
entry	HYSSOPITES	0	
orth	HYSSOPITES		
entry	HYSSOPUS	0	
orth	HYSSOPUS		
entry	HYSSOPUS	0	
orth	HYSSOPUS		
entry	HYSTERA	0	
orth	HYSTERA		
clique	Uterus		
entry	HYSTERIALGES	0	
orth	HYSTERIALGES		
entry	HYSTERICA	13	
orth	HYSTERICA		
pb	441	0223	
pb	443	0224	
pb	445	0225	
clique	Apnoia		
pb	447	0226	
pb	449	0227	
pb	451	0228	
pb	453	0229	
pb	455	0230	
pb	457	0231	
pb	459	0232	
pb	461	0233	
pb	463	0234	
pb	465	0235	
entry	HYSTEROCELE	0	
orth	HYSTEROCELE		
entry	HYSTERON	0	
orth	HYSTERON		
entry	HYSTEROTOMIA	0	
orth	HYSTEROTOMIA		
clique	Caesareasectio		
entry	HYSTEROTOMOTOCIA	0	
orth	HYSTEROTOMOTOCIA		
entry	HYSTRIX	0	
orth	HYSTRIX		
entry	HYVOURAHE	0	
orth	HYVOURAHE		
pb	467	0236	
entry	I	0	
orth	I		
entry	JAAROBA	0	
orth	JAAROBA		
entry	JABATOPITA	0	
orth	JABATOPITA		
entry	JABUTICABA	0	
orth	JABUTICABA		
entry	JACA INDICA	1	
orth	JACA INDICA		
pb	469	0237	
entry	JACAPE	0	
orth	JACAPE		
entry	JACAPUCAYA	0	
orth	JACAPUCAYA		
entry	JACARANDA	0	
orth	JACARANDA		
entry	JACE	0	
orth	JACE		
entry	JACEA	1	
orth	JACEA		
clique	Calcùrapa		
pb	471	0238	
entry	JACENS	0	
orth	JACENS		
entry	JACINTHUS	0	
orth	JACINTHUS		
clique	Hyacinthus		
entry	JACOBÆA	0	
orth	JACOBÆA		
clique	Achaovan		
clique	Doria 8e Senecio		
entry	JACUA ACAUGA	0	
orth	JACUA ACAUGA		
entry	JACULUS	0	
orth	JACULUS		
entry	JADE	0	
orth	JADE		
entry	JAGRA	0	
orth	JAGRA		
entry	JALAPA	2	
orth	JALAPA		
pb	473	0239	
pb	475	0240	
entry	JAMACARU	0	
orth	JAMACARU		
entry	IAMBLICHI SALES	0	
orth	IAMBLICHI SALES		
entry	JAMBOLONES GARCIÆ	0	
orth	JAMBOLONES GARCIÆ		
entry	JAMBOS	1	
orth	JAMBOS		
pb	477	0241	
entry	JANGOMAS	0	
orth	JANGOMAS		
entry	JANIPABA	0	
orth	JANIPABA		
entry	JANITOR	0	
orth	JANITOR		
entry	JANITRIX	0	
orth	JANITRIX		
entry	JANUA EMPLASTRUM	0	
orth	JANUA EMPLASTRUM		
entry	JANUARII CATAPLASMA	0	
orth	JANUARII CATAPLASMA		
entry	JAPARANDIBA	0	
orth	JAPARANDIBA		
entry	JAPONICA TERRA	0	
orth	JAPONICA TERRA		
clique	Terra Japonica		
entry	JAPONICA VERNIX	0	
orth	JAPONICA VERNIX		
entry	JARIUNA	0	
orth	JARIUNA		
entry	JASMELÆUM	1	
orth	JASMELÆUM		
pb	479	0242	
entry	JASMINOIDES	0	
orth	JASMINOIDES		
entry	JASMINUM	0	
orth	JASMINUM		
clique	Coffee		
entry	JASPACHATES	0	
orth	JASPACHATES		
entry	JASPIS	0	
orth	JASPIS		
entry	IATRALEIPTES	0	
orth	IATRALEIPTES		
entry	IATREON	0	
orth	IATREON		
entry	IATRICE	0	
orth	IATRICE		
pb	481	0243	
entry	IATROCHYMICUS	0	
orth	IATROCHYMICUS		
entry	IATROPHYSICUS	0	
orth	IATROPHYSICUS		
entry	IATROS	0	
orth	IATROS		
entry	IBA-CURA-PARI BRASILIENSIBUS	0	
orth	IBA-CURA-PARI BRASILIENSIBUS		
entry	IBA-PARANGA	0	
orth	IBA-PARANGA		
entry	IBEIXUMA	0	
orth	IBEIXUMA		
entry	IBERIS	0	
orth	IBERIS		
entry	IBEX	0	
orth	IBEX		
entry	IBIBIRABA	0	
orth	IBIBIRABA		
entry	IBIGA	0	
orth	IBIGA		
entry	IBI-PITANGA	0	
orth	IBI-PITANGA		
entry	IBIRA	0	
orth	IBIRA		
entry	IBIRACE	0	
orth	IBIRACE		
entry	IBIRAEEM	0	
orth	IBIRAEEM		
entry	IBIRA-PITANGA	0	
orth	IBIRA-PITANGA		
clique	Brasilia		
entry	IBIRAREMO	0	
orth	IBIRAREMO		
entry	IBIRUBA	0	
orth	IBIRUBA		
entry	IBIS	0	
orth	IBIS		
entry	IBISCUS	0	
orth	IBISCUS		
entry	IBIXUMA	0	
orth	IBIXUMA		
clique	Arbor S.aponaria		
entry	ICACO	0	
orth	ICACO		
entry	ICESIUM EMPLASTRUM	1	
orth	ICESIUM EMPLASTRUM		
pb	483	0244	
entry	ICHNEUMON	0	
orth	ICHNEUMON		
entry	ICNOS	0	
orth	ICNOS		
entry	ICHOR	0	
orth	ICHOR		
entry	ICHTHYA	0	
orth	ICHTHYA		
clique	Squatina		
entry	ICHTHYELÆUM	0	
orth	ICHTHYELÆUM		
entry	ICHTHYEMATA	0	
orth	ICHTHYEMATA		
entry	ICHTHYITES	0	
orth	ICHTHYITES		
entry	ICHTHYOCOLLA	0	
orth	ICHTHYOCOLLA		
entry	ICICARIBA	0	
orth	ICICARIBA		
clique	Elemi		
entry	ICTAR	0	
orth	ICTAR		
entry	ICTERIAS	0	
orth	ICTERIAS		
entry	ICTERITIA	1	
orth	ICTERITIA		
pb	485	0245	
entry	ICTERUS	8	
orth	ICTERUS		
pb	487	0246	
pb	489	0247	
pb	491	0248	
pb	493	0249	
pb	495	0250	
pb	497	0251	
pb	499	0252	
pb	501	0253	
entry	ICTIS	0	
orth	ICTIS		
entry	ICTUS	0	
orth	ICTUS		
clique	Venenum		
entry	IDAM	0	
orth	IDAM		
entry	IDEA	0	
orth	IDEA		
entry	IDEACH	0	
orth	IDEACH		
entry	IDECHTRUM	0	
orth	IDECHTRUM		
entry	IDESTRUM	0	
orth	IDESTRUM		
entry	IDEUS	0	
orth	IDEUS		
entry	IDIOCRASIA	0	
orth	IDIOCRASIA		
clique	Idios.yncrasia		
entry	IDIOPATHEIA	0	
orth	IDIOPATHEIA		
entry	IDIOSYNCRASIA	1	
orth	IDIOSYNCRASIA		
pb	503	0254	
entry	IDIOTA	0	
orth	IDIOTA		
entry	IDIOTROPIA	0	
orth	IDIOTROPIA		
clique	Idios.yncrasia		
entry	IDOS	0	
orth	IDOS		
entry	IDON MOULLI	0	
orth	IDON MOULLI		
entry	IDROAGIRA	0	
orth	IDROAGIRA		
entry	JECORARIA VENA	0	
orth	JECORARIA VENA		
entry	JECTIGATIO	0	
orth	JECTIGATIO		
entry	JECUIBA	0	
orth	JECUIBA		
entry	JECUR	0	
orth	JECUR		
clique	Hepar		
entry	JEJUNIUM	0	
orth	JEJUNIUM		
clique	Abstinenda		
entry	JENTACULUM	0	
orth	JENTACULUM		
entry	JEQUI TINGUACU	0	
orth	JEQUI TINGUACU		
entry	JERASOY	0	
orth	JERASOY		
entry	JESEMINUM	0	
orth	JESEMINUM		
entry	JETAIBA	0	
orth	JETAIBA		
entry	JETICUCU	0	
orth	JETICUCU		
entry	IETREION	0	
orth	IETREION		
clique	iatreion		
entry	IGBUCAINI	0	
orth	IGBUCAINI		
entry	IGCIGA, IGTAIGCICA	0	
orth	IGCIGA		
orth	IGTAIGCICA		
entry	IGNAVIA	0	
orth	IGNAVIA		
entry	IGNIS	2	
orth	IGNIS		
pb	505	0255	
pb	507	0256	
entry	IGNIVORUS	0	
orth	IGNIVORUS		
clique	Pyrophagus		
entry	IGNORANTIA	0	
orth	IGNORANTIA		
clique	Agenoia		
entry	IGNYS, IGNYE	0	
orth	IGNYS		
orth	IGNYE		
entry	JITO	0	
orth	JITO		
entry	ILAPHIS	0	
orth	ILAPHIS		
entry	ILECH	0	
orth	ILECH		
entry	ILEIDOS	0	
orth	ILEIDOS		
clique	Cœlia		
entry	ILEUS	0	
orth	ILEUS		
entry	ILEX	0	
orth	ILEX		
entry	ILEX	0	
orth	ILEX		
clique	Agrifolium		
entry	ILIA	0	
orth	ILIA		
entry	ILIACA PASSIO	7	
orth	ILIACA PASSIO		
pb	509	0257	
pb	511	0258	
pb	513	0259	
pb	515	0260	
pb	517	0261	
pb	519	0262	
clique	Haemorrhoides		
clique	Intestina		
pb	521	0263	
entry	ILIACA VASA	0	
orth	ILIACA VASA		
entry	ILIACUS MUSCULUS	0	
orth	ILIACUS MUSCULUS		
entry	ILIACUS EXTERNUS	0	
orth	ILIACUS EXTERNUS		
entry	ILIADUS, ILIADUM	0	
orth	ILIADUS		
orth	ILIADUM		
entry	ILINGOS	0	
orth	ILINGOS		
clique	Vertige		
entry	ILISCUS	0	
orth	ILISCUS		
entry	ILIUM	0	
orth	ILIUM		
clique	Innominata ossea		
entry	ILLAMBONIS COLLYRIUM	0	
orth	ILLAMBONIS COLLYRIUM		
entry	ILLECEBRA	0	
orth	ILLECEBRA		
entry	ILLEGITIMUS	0	
orth	ILLEGITIMUS		
entry	ILLINCTUS	0	
orth	ILLINCTUS		
clique	Eelegma		
entry	ILLISIO	0	
orth	ILLISIO		
clique	Enthlasis		
entry	ILLITIO	0	
orth	ILLITIO		
entry	ILLOS	0	
orth	ILLOS		
entry	ILLOSIS	0	
orth	ILLOSIS		
entry	ILLOTA LANA	0	
orth	ILLOTA LANA		
entry	ILLOTI PISCES	0	
orth	ILLOTI PISCES		
entry	ILLUTIO	0	
orth	ILLUTIO		
clique	Alusia		
entry	ILLUTATIO	0	
orth	ILLUTATIO		
entry	ILLYS	0	
orth	ILLYS		
entry	ILYS	1	
orth	ILYS		
pb	523	0264	
entry	IMAGINATIO	3	
orth	IMAGINATIO		
pb	525	0265	
pb	527	0266	
pb	529	0267	
entry	IMBIBITIO	0	
orth	IMBIBITIO		
entry	IMMERSIO	0	
orth	IMMERSIO		
entry	IMMERSUS	0	
orth	IMMERSUS		
entry	IMPAR	0	
orth	IMPAR		
clique	Crisis		
entry	IMPASTATIO	0	
orth	IMPASTATIO		
entry	IMPATIENS HERBA	1	
orth	IMPATIENS HERBA		
clique	Balsamina		
pb	531	0268	
entry	IMPERFORATIO	0	
orth	IMPERFORATIO		
clique	Anus , Vagina et Urethra		
entry	IMPERIALIS CORONA	0	
orth	IMPERIALIS CORONA		
clique	Corona Imperialis		
entry	IMPETIGO	0	
orth	IMPETIGO		
clique	Lepras		
entry	IMPETUS	0	
orth	IMPETUS		
entry	IMPIA HERBA	0	
orth	IMPIA HERBA		
clique	Filago		
entry	IMPLICATUS	0	
orth	IMPLICATUS		
entry	IMPLUVIUM	0	
orth	IMPLUVIUM		
entry	IMPOTENTIA	1	
orth	IMPOTENTIA		
pb	533	0269	
entry	IMPRÆGNATIO	0	
orth	IMPRÆGNATIO		
entry	IMUS VENTER	0	
orth	IMUS VENTER		
entry	INAIA	0	
orth	INAIA		
entry	INANITIO	0	
orth	INANITIO		
clique	Cenosis		
entry	INAPPETENTIA	0	
orth	INAPPETENTIA		
clique	Anorexia		
entry	INAURATIO	0	
orth	INAURATIO		
entry	INCARCERATA HERNIA	0	
orth	INCARCERATA HERNIA		
clique	Bubonocele		
entry	INCARNANTIA	0	
orth	INCARNANTIA		
entry	INCENDIUM	0	
orth	INCENDIUM		
entry	INCENSIO	0	
orth	INCENSIO		
entry	INCERATIO	0	
orth	INCERATIO		
entry	INCERNICULUM	0	
orth	INCERNICULUM		
entry	INCIDENTIA	0	
orth	INCIDENTIA		
clique	Alterantia		
entry	INCINERATIO	0	
orth	INCINERATIO		
entry	INCISIO	0	
orth	INCISIO		
entry	INCISORES	0	
orth	INCISORES		
entry	INCISORIUM	1	
orth	INCISORIUM		
pb	535	0270	
entry	INCLINATIO	0	
orth	INCLINATIO		
entry	INCOCTUS	0	
orth	INCOCTUS		
entry	INCONTINENTIA	0	
orth	INCONTINENTIA		
entry	INCORPORATIO	0	
orth	INCORPORATIO		
entry	INCRASSANTIA	0	
orth	INCRASSANTIA		
clique	Alterantia		
entry	INCRUSTATIO	0	
orth	INCRUSTATIO		
entry	INCUBA	1	
orth	INCUBA		
pb	537	0271	
entry	INCURSUS	0	
orth	INCURSUS		
entry	INCUS	0	
orth	INCUS		
clique	Auris		
entry	INDARION	0	
orth	INDARION		
entry	INDEX	0	
orth	INDEX		
entry	INDICANTES DIES	0	
orth	INDICANTES DIES		
clique	Dies Indices		
entry	INDICANTIA	0	
orth	INDICANTIA		
entry	INDICATA	0	
orth	INDICATA		
clique	Fibra		
entry	INDICATIO	0	
orth	INDICATIO		
entry	INDICATOR	0	
orth	INDICATOR		
clique	Extensor indicis		
entry	INDICIUM	0	
orth	INDICIUM		
entry	INDICO	0	
orth	INDICO		
clique	Indigo		
entry	INDICON	0	
orth	INDICON		
clique	Indigo		
entry	INDIGENA	0	
orth	INDIGENA		
entry	INDIGESTIO	0	
orth	INDIGESTIO		
entry	INDIGNATORIUS MUSCULUS	0	
orth	INDIGNATORIUS MUSCULUS		
entry	INDIGO	0	
orth	INDIGO		
entry	INDUCTIO	0	
orth	INDUCTIO		
entry	INDUS	0	
orth	INDUS		
entry	INDUSIUM	1	
orth	INDUSIUM		
pb	539	0272	
entry	INDUSIUM	0	
orth	INDUSIUM		
pb	541	0273	
entry	INESIS	0	
orth	INESIS		
entry	INFANS	16	
orth	INFANS		
pb	543	0274	
pb	545	0275	
pb	547	0276	
pb	549	0277	
pb	551	0278	
pb	553	0279	
pb	555	0280	
pb	557	0281	
pb	559	0282	
pb	561	0283	
pb	563	0284	
pb	565	0285	
pb	567	0286	
pb	569	0287	
pb	571	0288	
pb	573	0289	
entry	INFECTIO	0	
orth	INFECTIO		
entry	INFELIX LIGNUM	0	
orth	INFELIX LIGNUM		
entry	INFIBULATIO	1	
orth	INFIBULATIO		
pb	575	0290	
entry	INFLAMMATIO	32	
orth	INFLAMMATIO		
pb	577	0291	
pb	579	0292	
pb	581	0293	
pb	583	0294	
pb	585	0295	
pb	587	0296	
pb	589	0297	
pb	591	0298	
pb	593	0299	
pb	595	0300	
pb	597	0301	
pb	599	0302	
pb	601	0303	
pb	603	0304	
pb	605	0305	
pb	607	0306	
pb	609	0307	
pb	611	0308	
pb	613	0309	
pb	615	0310	
pb	617	0311	
pb	619	0312	
pb	621	0313	
pb	623	0314	
pb	625	0315	
pb	627	0316	
pb	629	0317	
pb	631	0318	
pb	633	0319	
pb	635	0320	
pb	635	0320	
pb	637	0321	
entry	INFLATIO	0	
orth	INFLATIO		
entry	INFRA-SCAPULARIS	1	
orth	INFRA-SCAPULARIS		
pb	641	0323	
entry	INFRA SPINATUS MUSCULUS	0	
orth	INFRA SPINATUS MUSCULUS		
entry	INFRIGIDANS	0	
orth	INFRIGIDANS		
clique	Ceratum Rosatum		
entry	INFUNDIBULUM	0	
orth	INFUNDIBULUM		
entry	INFUSIO	0	
orth	INFUSIO		
entry	INFUSUM	0	
orth	INFUSUM		
entry	INGA	0	
orth	INGA		
entry	INGERENDA, INGESTA	0	
orth	INGERENDA		
orth	INGESTA		
entry	INGRAVIDATIO	0	
orth	INGRAVIDATIO		
clique	Impraegnaelo		
entry	INGREDIENTIA	0	
orth	INGREDIENTIA		
entry	INGRESSIO, INGRESSUS	0	
orth	INGRESSIO		
orth	INGRESSUS		
entry	INGUEN	0	
orth	INGUEN		
entry	INGUINALIS FASCIA, SPICA	0	
orth	INGUINALIS FASCIA		
orth	SPICA		
entry	INGUINALIS HERNIA	0	
orth	INGUINALIS HERNIA		
clique	Bubonoceles		
entry	INGUINALIS HERBA	0	
orth	INGUINALIS HERBA		
clique	Aster atticus		
entry	INHAME	0	
orth	INHAME		
clique	Car a		
entry	INHUMATIO	0	
orth	INHUMATIO		
entry	INJACULATIO	0	
orth	INJACULATIO		
entry	INJECTIO	1	
orth	INJECTIO		
pb	643	0324	
entry	INIMBAY	0	
orth	INIMBAY		
clique	Bonducb		
entry	INION	1	
orth	INION		
pb	645	0325	
entry	INNOMINATA OSSA	3	
orth	INNOMINATA OSSA		
pb	647	0326	
pb	649	0327	
pb	651	0328	
entry	INOCULATIO	0	
orth	INOCULATIO		
clique	Variolae		
entry	INOPINUS	0	
orth	INOPINUS		
entry	INOSCULATIO	0	
orth	INOSCULATIO		
clique	Anastomosis		
entry	INPINGUEDO PORCI, COSTUS	0	
orth	INPINGUEDO PORCI		
orth	COSTUS		
clique	Costus		
entry	INQUIETUDO	0	
orth	INQUIETUDO		
entry	INSANIA	0	
orth	INSANIA		
clique	Delirium & Mania		
entry	INSECTUM	0	
orth	INSECTUM		
entry	INSERTIO	0	
orth	INSERTIO		
entry	INSESSIO	0	
orth	INSESSIO		
clique	Enedre		
clique	Semicupium		
entry	INSESSUS, SEMICUPIUM	0	
orth	INSESSUS		
orth	SEMICUPIUM		
clique	Semicupium		
entry	INSIDENTIA	0	
orth	INSIDENTIA		
clique	Epistasis		
entry	INSIDIANS	0	
orth	INSIDIANS		
entry	INSIPIDUS	0	
orth	INSIPIDUS		
clique	Apoeum		
entry	INSIPIENTIA	0	
orth	INSIPIENTIA		
clique	Delirium		
entry	INSOLATIO	0	
orth	INSOLATIO		
entry	INSOLATUS, EILETHERES	0	
orth	INSOLATUS		
orth	EILETHERES		
clique	Eiletheres		
entry	INSOMNIA, INSOMNITAS, INSOMNEITAS	0	
orth	INSOMNIA		
orth	INSOMNITAS		
orth	INSOMNEITAS		
entry	INSOMNIUM	0	
orth	INSOMNIUM		
entry	INSPIRATIO	0	
orth	INSPIRATIO		
entry	INSPISSATIO	0	
orth	INSPISSATIO		
entry	INSTILLATIO	0	
orth	INSTILLATIO		
clique	Embrocatio		
entry	INSTINCTUS	0	
orth	INSTINCTUS		
entry	INSTITA	0	
orth	INSTITA		
entry	INSUFFLATIO	0	
orth	INSUFFLATIO		
entry	INSULTUS	0	
orth	INSULTUS		
entry	INTERGASTRUM	0	
orth	INTERGASTRUM		
entry	INTEGUMENTA	0	
orth	INTEGUMENTA		
entry	INTEMPERANTIA	0	
orth	INTEMPERANTIA		
entry	INTEMPERIES	0	
orth	INTEMPERIES		
clique	Dyserasia		
entry	INTENTIO	0	
orth	INTENTIO		
entry	INTERCEPTIO	0	
orth	INTERCEPTIO		
clique	Apolepsis		
entry	INTERCIDENS PULSUS	0	
orth	INTERCIDENS PULSUS		
entry	INTERCISIO	0	
orth	INTERCISIO		
entry	INTERCOSTALES MUSCULI	1	
orth	INTERCOSTALES MUSCULI		
pb	653	0329	
entry	INTERCURRENS FEBRIS	1	
orth	INTERCURRENS FEBRIS		
pb	655	0330	
entry	INTEROSSEI MUSCULI	1	
orth	INTEROSSEI MUSCULI		
pb	657	0331	
entry	INTERCURRENS PULSUS	0	
orth	INTERCURRENS PULSUS		
entry	INTERCUS	0	
orth	INTERCUS		
clique	Anasarca		
entry	INTERDENTIUM	0	
orth	INTERDENTIUM		
entry	INTERDIGITIUM	0	
orth	INTERDIGITIUM		
entry	INTERFŒMINEUM	0	
orth	INTERFŒMINEUM		
clique	Perinaeum		
entry	INTERLUNIUS MORBUS	0	
orth	INTERLUNIUS MORBUS		
entry	INTERMISSIO	0	
orth	INTERMISSIO		
entry	INTERMITTENS FEBRIS	0	
orth	INTERMITTENS FEBRIS		
entry	INTERMITTENS PULSUS	0	
orth	INTERMITTENS PULSUS		
entry	INTERNODIA	0	
orth	INTERNODIA		
entry	INTERNUNTII DIES	0	
orth	INTERNUNTII DIES		
entry	INTERNUS	0	
orth	INTERNUS		
clique	Auris		
entry	INTERPASSARE	0	
orth	INTERPASSARE		
entry	INTERPELLATUS MORBUS	0	
orth	INTERPELLATUS MORBUS		
entry	INTERPOLATUS DIES	0	
orth	INTERPOLATUS DIES		
entry	INTERSCAPULARIA	0	
orth	INTERSCAPULARIA		
entry	INTERSCAPULIUM	0	
orth	INTERSCAPULIUM		
entry	INTERSEPTUM	0	
orth	INTERSEPTUM		
entry	INTERSPINALES COLLI	1	
orth	INTERSPINALES COLLI		
pb	659	0332	
entry	INTERSTINCTUS	0	
orth	INTERSTINCTUS		
entry	INTERTRIGO	0	
orth	INTERTRIGO		
entry	INTERVALLUM	0	
orth	INTERVALLUM		
entry	INTERVERTEBRALES MUSCULI	0	
orth	INTERVERTEBRALES MUSCULI		
entry	INTESTINA TERRÆ	0	
orth	INTESTINA TERRÆ		
entry	INTESTINA	2	
orth	INTESTINA		
clique	Cœlia		
pb	661	0333	
pb	663	0334	
entry	INTORTUS	0	
orth	INTORTUS		
entry	INTOXICATIO	0	
orth	INTOXICATIO		
clique	Aséphol		
entry	INTRICATUS	0	
orth	INTRICATUS		
entry	INTRITUM	0	
orth	INTRITUM		
entry	INTROSUSCEPTIO, INTUSSUSCEPTIO	0	
orth	INTROSUSCEPTIO		
orth	INTUSSUSCEPTIO		
clique	Iliacapasseo		
entry	INTSIA	0	
orth	INTSIA		
entry	INTYBUS	0	
orth	INTYBUS		
entry	INVERECUNDUM OS	0	
orth	INVERECUNDUM OS		
entry	INUNCTIO	0	
orth	INUNCTIO		
entry	INVOLVULUS	0	
orth	INVOLVULUS		
entry	INUSTORIA	0	
orth	INUSTORIA		
entry	IOBOLOS	0	
orth	IOBOLOS		
entry	IODES	0	
orth	IODES		
entry	JOHUALXOCHITL	0	
orth	JOHUALXOCHITL		
clique	ColcaquahuitI		
entry	JOLLÆ COMPOSITIO	0	
orth	JOLLÆ COMPOSITIO		
entry	JON	0	
orth	JON		
entry	JONDRABA	0	
orth	JONDRABA		
entry	IONIA	0	
orth	IONIA		
entry	IONTHLASPI	1	
orth	IONTHLASPI		
pb	665	0335	
entry	IONTHOS	0	
orth	IONTHOS		
clique	Ephelis › Furunculus		
entry	IOS	0	
orth	IOS		
entry	IOSACCAR	0	
orth	IOSACCAR		
entry	IOTACISMUS	0	
orth	IOTACISMUS		
entry	IOUI	0	
orth	IOUI		
entry	JOVIS FLOS	0	
orth	JOVIS FLOS		
entry	IOULOS	0	
orth	IOULOS		
entry	IPECACUANHA	3	
orth	IPECACUANHA		
pb	667	0336	
pb	669	0337	
pb	671	0338	
entry	IPNITES	0	
orth	IPNITES		
