7168	ISICOS	ισικαὶ
7169	ISIR	
7170	ISIS	ἕσις
7171	ISOCHRONOS	ιπόχρονος, ίτη'δρομος
7172	ISOCHRYSON	ισοχρυσσν
7173	ISOCRATES	ισοκρατὴς
7174	ISODROMOS	ὶτέδρομος, ίρόχρονος
7175	ISOMOERIA	ίτημοιρία
7176	ISORRHOPOS	ισόῤῥοπος
7177	ISOS	ίτης
7178	ISOSTHATHMOS	ισύσταθμος
7179	ISOSTHENES	ἱσοσθενὴς
7180	ISOTHEOS	ιπόθεος
7181	ISPIDA	άλκδα
7182	ISTHMION	
7183	ITALICUM	ιταλικὸι
7184	ITER	ὀδοιπορία
7185	ITHAGENES	ιγάγενὴς
7186	ITHYCYBOS	ι’θύκυβος
7187	ITUYLORDOS	ιθύλορδος
7188	ITHYORIA	ιθύωρία, έυθύωρία
7189	ITHYS	ίθύς, ἐυθύς
7190	ITHYSCOLIOS	Ιθύσκὸλιος, τοῦ, ίθύκύβου, ϊθύλόρδου
7191	ITHYTRICHES	έθύτριχις
7192	ITINERARIUM	ὀδοιπσρικὸν
7193	ITIS	
7194	ITRION	ἕτριο
7195	IVA	
7196	JUCUNDITAS	ἥδισμα, ἥδος, ήδος, ἡδις
7197	JUDAICUS	ίουδαικὸς, ιιιδαῖος
7198	JUDICATIO	κρί-, κριτὴς, κρίσιμος
7199	JUGALE	ζύγωμα
7200	JUGALIS	
7201	JUGULARIS	σφαγίτις, φλέψ
7202	JUGULATUS	ἀπὸσφαζόμενος
7203	JUGULUM	σφαγῆ, κλεἰδες
7204	IULEE	ζουλάπιον, ιολάβιοτ
7205	IULIA	ιουλὶς
7206	IULOS	ιουλος
7207	JUMENTUM	ὑπσζύγεον
7208	JUMNISUM	
7209	JUNCATA	
7210	JUNCTURA	δίάρθρωσις
7211	IUNO	
7212	JUPITER	Ζεύς
7213	JURAMENTUM	ἥρκος
7214	JUS	όϊκη, θεμὶς
7215	JUSJURANDUM	
7216	JUSSA	
7217	JUSTUS	ος, δίκαιρσύνη
7218	JUVANS	ἀφελέον, ώφελήσιαι
7219	JUVENCUS	δαμαλις
7220	JUVENIS	νέος, τεάνισκος, μειράκων
7221	IUXTANGINA	κυνάγγω, κντάγχη
7222	IXALE	ΐξάλη, ϊούλλη, ἕξαλος
7223	IXIA	ιξτά, κιρτὸς, κιρἀν
7224	IXIR	
7225	IXIS	ίξις
7226	IXODES	ίξῶδες, ιξος
7227	IXOS	ίξὸς
7228	IXYS	ιξὺς, ιξνή
7229	IYNX	ί'υγξ
7230	K	
7231	KAAWY	
7232	KABNOS	
7233	KACHYMIA	
7234	KAIB	
7235	KAL	
7236	KALD	
7237	KALED	
7238	KALI	
7239	KAMAR	
7240	KAMIR	
7241	KANFOR	
7242	KAPRILI	
7243	KAR	
7244	KARABE	
7245	KARABITUS	
7246	KARENA	
7247	KASAM	
7248	KATIMIA	
7249	KAYL	
7250	KAYSIR	
7251	KAZDIR	
7252	KENKEL	
7253	KENNE	
7254	KERMES	
7255	KERSUDRUS	
7256	KIBRIC	
7257	KIBRITH	
7258	KIRRIUS	
7259	KIDIBENOI	
7260	KISES	
7261	KIST	
7262	KOBALTUM	
7263	KOLERUS	
7264	KOLTO	
7265	KOMA	
7266	KOPHI	
7267	KUHUL	
7268	KUMEN	
7269	KURIA	
7270	KUTUBUTH	
7271	KYMENNA	
7272	KYMIA	
7273	KYMIT	
7274	KYMOLEA	
7275	KYMUS	
7276	KYRA	
7277	KYRAM	
7278	L	
7279	LABDANUM	τό
7280	LABE	αβὴ, λῆψις, λαμβάνει
7281	LABENAE, LABINAE	
7282	LABEO	χυιλών, χυλὼι
7283	LABES	σπϊλος
7284	LABI	ὀλισθαίνειν, πάτπιν
7285	LABIS	λαβὶς
7286	LABIUM	χεῖλος
7287	LABOR	πόνος, μὸχθος
7288	LABORATORIUM	ἐργαστήριον
7289	LABRAX	
7290	LABRISULCIUM	χυιλοκάκη
7291	LABRUM	
7292	LABYRINTHUS	λαβύρι, θύς
7293	LAC	γάλα
7294	LACAPHTHON	λάκαφθρν
7295	LACCA	λάκκα
7296	LACCOS	λάκκος
7297	LACERTA	σαῦρα, σιαίρος
7298	LACHANON	λαχάνοτ
7299	LACHLACHATUM	
7300	LACHRYMA	δαμὸνοτ
7301	LACHRYMALE	
7302	LACONICUM	λακω, ικαὶ
7303	LACONISMUS	λα, εωνισμὸς
7304	LACTANS	θῆλο, θῆλάστρια, θῆλωτίς, θῆλἀζω
7305	LACTARIUM	τὸ, δίἀ, γάλακτος, ἕδεσμμ, γαλακτικὸν
7306	LACTES	
7307	LACTEUS	γαλάκτινος, γαλακτικὸς
7308	LACTICA	
7309	LACTICINIA	γαλήκτιτα
7310	LACTIPOTOR	γαλακτοπότης
7311	LACTISMA	λάκτισμα, λακτιστής
7312	LACTUMEN	
7313	LACUNA	
7314	LACUNE	
7315	LACUS	λιγέ, λάακος
7316	LADANON	λάδανον
7317	LAELAPS	λαίλαψ
7318	LAEMOS	λαιμὰς
7319	LAESIO	βλάβη
7320	LAETIFICANS	ἐυφραντικὸι
7321	LAE	χαρά
7322	LAEVIGATIO	λὑπσις
7323	LAEVIS	λεῖος, λειότης, λσίωμα
7324	LAOANIZO	λαγανίζω
7325	LAGANON	λάγανον
7326	LAGAROS	λαγαρός
7327	LAGNEIA	λάγνενμα
7328	LAGOCHEILOS	λαγέχειλος
7329	LAGON	λαγὼο, κενεὼν
7330	LAGOPHTHALMOS	λαγέφθύλμος
7331	LAGOPUS	λαγέπους, αγὼίς, λαγωόη
7332	LALIA	λαλιὰ, ετέρα
7333	LAMAC	
7334	LAMARE	
7335	LAMBANO	λαμβάνει
7336	LAMEDACISMUS	
7337	LAMSDOEIDES	λαμβδοειδη'ς
7338	LAMBITIVUM	
7339	LAMENTATIO	κλαυθμὸς
7340	LAMIA	αμία, στρὺγξ, λαιστρνγὼλ
7341	LAMINA	ελαστμμ, ίλασμοσ, πεταλον
7342	LAMNEIA	λάμνεια
7343	LAMPAS	λαμπάς
7344	LAMPE	λάμπη, λαμπὴ, ἀφρός;
7345	LAMPEROS	λαροπηρός, λαμπροθρ
7346	LAMPETRA	ἀλαβὴς
7347	LAMPODES	λαμπάδης
7348	LAMPROPHONOS	λαμπρόφωτος
7349	LAMPROS	λαμπρὸς, λαμπρδι
7350	LAMPTER	λαμπΐὴρ
7351	LAMPYRIS	λαμπυρὶς
7352	LANA	ἕρινν
7353	LANARIUS	
7354	LANCETTA	
7355	LANGUOR	αφεσις
7356	LANIUS	
7357	LANS	
7358	LANUGO	χνόος, χνοῦς
7359	LANX	τάλαντον, ζυδια
7360	LAONICA	
7361	LAOS	
7362	LAPACTICOS	λαπακτικὸς, ὑπακτικαὶ, ὑπὴλατος
7363	LAPARA	λαπάρα, λαπάρη, κενεὼν
7364	LAPAROS	λαπαρὸς
7365	LAPATTO	λαπάττω
7366	LAPE	λάπη
7367	LAPIDESCENS	λιθριδης, λίθι, ος
7368	LAPIDEUS	λιθύειδη'ς
7369	LAPIDILLUS	
7370	LAPILLATIO	
7371	LAPIS	
7372	LAPSUS	πὴῶσις, κατὰπόωσις
7373	LAPTO	λάπτω
7374	LAQUEUS	βρόχος, παχετὸς
7375	LAR	ἐστὸα
7376	LARBASON	
7377	LARGUS	ἀδρός, πολύν
7378	LARIDUM	
7379	LARVA	μορμώ, μορμών
7380	LARUS	λάρος
7381	LARYNGOTOMIA	λαρνγγοτομία
7382	LARYNX	λχρνγξ
7383	LASANON	λαούνον
7384	LASCIVUS	λαγνὸς, ἀστλγάς
7385	LASION	λάσιον, σινδοπὴτ, ὀθύ', ιβν
7386	LASSITUDO	κὸπος
7387	LASTAUROCACABUS	
7388	LASTAURUS	
7389	LASUR	
7390	LATER	πλΛθος, χεράμος
7391	LATERALISMORBUS	πλενρίτις
7392	LATERA	
7393	LATERIUM	
7394	LATHRA	λάθρα, λαθραίως
7395	LATIBULUM	
7396	LATICA	
7397	LATIO	φςρά
7398	LATITUDO	πλάτος
7399	LATON	
7400	LATRO	ληστής
7401	LATUS	π-λατὸς, εὐρὺς
7402	LAVACRUM	λουτρὸν
7403	LAVATIO	λουτρὸν
7404	LAUCANIA	Jλαίὲ^νια, Λευ^νια
7405	LAUDANUM	
7406	LAUDINAE	
7407	LAVIPEDIUM	
7408	LAURAX	
7409	LAUTUS	λαμπρὸς, λελουμένος
7410	LAXA	
7411	LAXATIO	χάλ, ασις
7412	LAXUS	λαγαρός, χαλαρός
7413	S. LAZARI	
7414	S. LAZARI	
7415	LAZOMAE	λάζουμαι, λαμβάνει
7416	LAZULI	λίθος, κυτὸνος
7417	LAZURIUS	
7418	LEAENA	λέαινα
7419	LEBERIS	λεδηρὶς
7420	LEBES	λέβης
7421	LEBIAS	λεβίας
7422	LECANE	λεκαὶη
7423	LECHENEON	ληχιινεῖον
7424	LECHIA	
7425	LECHO	λεχὼ
7426	LECISCION	λεκίσχιο
7427	LECITHOS	λέκιθος
7428	LECRA	
7429	LECTIO	άγνωσις
7430	LECTISTERNIUM	
7431	LECTUALIS	
7432	IECTUS	κλόη
7433	LEFFA	
7434	LEPFAS	
7435	LEGNA	λέγνα
7436	LEGUMEN	ὄσπριοτ, δημήτριον
7437	LEIBOS	λεἰβος, λεἰβη
7438	LEICHEN	λειχὰν
7439	LEIENTERIA	λειενπρία, λειότης, τὰ, ἐντέρωι
7440	LEIOBATOS	λειόβατος
7441	LEIOPODES	λειόπινέυς
7442	LEIOS	λεῖος, λειότης
7443	LEIPHAEMOS	λεἰφαιμος, ἅχροια
7444	LEIPODERMOS	ειπόδερμος
7445	LEIPOPSYCHIA	λειποψνχία, λειπε, θύμία
7446	LEIPOTHYMIA	
7447	LEIPYRIAS	λειπυρίος
7448	LELYGISMENOS	λελνγεσμένος, λυγίζω, λύγρς
7449	LEME	λήμη, γλάμα, γλήμη
7450	LEMMA	Ἀέμμα, λέπος
7451	LEMMATICOS	λεμματικοὰ
7452	LEMNIA	λημιία
7453	LEMNISCUS	λήμνισκος
7454	LEMPNIAS	
7455	LEMURES	
7456	LENIENS	πράος
7457	LENOS	ληνὸς
7458	LENS	καὶις
7459	LENS	φακὸς
7460	LENTICULA	φακὴ
7461	LENTIGO	φακὸς
7462	LENTOR	γλιχρότης, γλιχρὴς, περίγλιχρος
7463	LEO	
7464	LEONTIASIS	λεοντίασις, λεόντιον
7465	LEPAS	επάς
7466	LEPHANTEUS	
7467	LEPIDOEIDES	λεπιδοειδες-
7468	LEPIDOSARCOMA	λεπιδοσάρκωμμ
7469	LEPIS	λετὰς
7470	LEPORINUS	
7471	LEPRA	λέπρα
7472	LEPRICOS	λεπρικὸς
7473	LEPRYNOMAE	λεπρύνομαι
7474	LEPSIS	λῆψις, λαβὴ
7475	LEPTOMERES	λεπτομερἐς, λεπτομερία
7476	LEPTOPHONOS	λεπτὸφω, ος, ι’χ, όφω, ος
7477	LEPTOS	λεπτὸς, ιχιὸς, λεπτὸτης
7478	LEP	λεπτέσφαιρος
7479	LEPTYNON	λεπτένω
7480	LEPTYSMOS	λεπτοσμὸς
7481	LEPUS	λαγωὸς, λαγωθρ
7482	LEPYRION	λεπόριον
7483	LEROS	λῆρος, παραφροσύτη
7484	LESCHE	λἐχη, λέχημα
7485	LESEOLUS	
7486	LETA	
7487	LETHALIS	θανάσιμος, θύνατῶδης
7488	LETHARGUS	λἡθύργος, ληθύργέα
7489	LETHE	λήθῆ
7490	LEVAMEN	ῥαςοίτη, κούφισμα, κουφισμὸς
7491	LEVATOR	
7492	LEUCANIA	λευκαπἄ
7493	LEUCE	λεύκη
7494	LEUCISCOS	λεύ, κισμρς
7495	LEUCOCHRUS	λενκόχρους, οίνος
7496	LEUCOGRAPHIS	λενκογραφὶς
7497	LEUCOMA	λεύκωμμ ;
7498	LEUCONOTUS	λενκὸ, οτος
7499	LEUCOPHAEON	λενκὸφαιον
7500	LEUCOPHAGIUM	λενκοφάγεο
7501	LEUCOPHAGION	λενκὸφαγον
7502	LEUCOPHLEGMATIA	λενκοφλεγμαπά
7503	LEUCOPHYLLON	λευκὸφνλλον
7504	LEUCOPORON	λευκὸπορο, λενκαὶ, φαιον
7505	LEUCOPYRON	λενκὸπυρον, λενκὸπυρος
7506	LEUCORRHOEA	λενκὸῥῥσια
7507	LEUCOS	λενκὸς
7508	LEVIATHANPENIS	
7509	LEVIRAIA	λειόβατος
7510	LEVIS	κοῦφος, κουφότης
7511	LEX	όμος
7512	LEXIPHARMACON	ληξιφάρμακον
7513	LEXIPYRETOS	ληξιπόρετος, ἀλεξιπόρετος, Χπὴ, τοῦ, λήγειν, τοὺς, πυρετοὺς
7514	LEXIS	λέξις
7515	LIBADES	λιβάδες
7516	LIBANION	λιβάνιον
7517	LIBANOTOS	λιβαι, ωτὸς
7518	LIBELLA	ζύγειινα
7519	LIBER	βίβλος
7520	LIBER	ἐλεύθρρος
7521	LIBERALIS	ἐλενθε'ριος
7522	LIBERATIO	ἀπαλλαγῆ, τοῦ, κακοῦ
7523	LIBERTAS	
7524	LIBIDO	ἀτέλγεια, αμὸλασι'α
7525	LIBOS	λίβος, λιβἀς
7526	LIBRA	λίτρα
7527	LIBROS	λιβρός
7528	LIBUM	ι'τριο, ψαιστή, μὸζω
7529	LIBYANON	λιβυμνὸν
7530	LICHANOS	λιχα, λειχά
7531	LICHAS	λιχάς
7532	LICHEN	λειχὰτ
7533	LICINIA	
7534	LICULMEN	λικοῦλμεν
7535	LIEN	σπλὴν
7536	LIENTERIA	λειε, πρία
7537	LIGAMENTUM	σύτδεσμος
7538	LIGATIO	
7539	LIGATURA	
7540	LIGNUM	ξύλον
7541	LIGNYODES	λιγννώδης, λιγνὺς, γλῶασσα, λιγννώδης
7542	LIGULA	
7543	LIGURINUS	στῶτος, ἀκα, θι'ς
7544	LIGYSMA	λιγίσμα
7545	LILI	
7546	LILIUM	
7547	LIMA	
7548	LIMACESTEROS	λειμακέστορος
7549	LIMACODES	λιμακώδης
7550	LIMANCHIA	λιμαγχία
7551	LIMATIO	ῥίνημ
7552	LIMAX	
7553	LIMBUS	
7554	LIMEN	ήδος
7555	LIMITATIO	δίορισμὸς
7556	LIMNE	λδανη
7557	LIMNOTHALASSA	λιμνοθύλαασσα
7558	LIMOCRATUMENOS	λιμοκρμτπάενος
7559	LIMOCTONIA	λιμσκτονία, λιμαγχύα
7560	LIMOS	λιμὸς
7561	LIMOTTO	λιμὸττω
7562	LIMUS	ιλὺς, βδρβορος
7563	LINAMENTAKIUS	ἔμμοτος
7564	LINAMENTUM	μοτὸς, μοτὸν
7565	LINARIA	
7566	LINCTUS	ἔαλεγμα
7567	LINEA	γραμμὴ
7568	LINGUA	γλῶσσα, γλῶττα
7569	LINGULA	
7570	LINIMENTUM	ἅλειφα, ἄλειμμα
7571	LINTEUM	ὀθύη, ὀθύνιον
7572	LINUM	λίνον
7573	LIPA	λίπά, ἔλαιον
7574	LIPARIS	λιπαρὶς
7575	LIPODERMUS	
7576	LIPOPSYCHIA	
7577	LIPORRHINOS	λιπόῥῥινος
7578	LIPOS	λτάος
7579	LIPOTHYMIA	
7580	LIPPA	
7581	LIPPITUDO	ὀφθύλμία
7582	LIPURGIA	λιπουργεα
7583	LIQUABILIS	τηκτὸς
7584	LIQUAMEN	
7585	LIQUAMUMIA	
7586	LIQUATIO	τὴξις
7587	LIQUEFACTIO	
7588	LIQUIDAMBRA	
7589	LIQUIDUS	ὑγρὸς
7590	LIQUOR	ὑγρὸν, ὑγροίτης
7591	LIRA	αίλναξ
7592	LIRIUM	λιρίον, τὸ, κρινὸτὴ, λει'ριον
7593	LITE	λιτὴ
7594	LITERA	γράμμα
7595	LITHAGOGUS	λιθαγωγές
7596	LITHANTHRAX	λιθύ'νθραξ
7597	LITHARGYROS	λιθύ'ργειρος
7598	LITHIASIS	λιθιάσις, λιθιῷε
7599	LITHOCOLLA	θρκὸλλα
7600	LITHOCOLUM	
7601	LITHOEIDES	λιθρειδες
7602	LITHOLABON	λιθύλαβον
7603	LITHONTHRYPTICOS	θρνπτικοθρ
7604	LITHOPAEDION	
7605	LITHOS	λίθος
7606	LITHOSTROTON	λιθρστρωτον
7607	LITHOTOMIA	λιθρτομία
7608	LITIM	
7609	LITOS	λιτὸς, λιτὴ
7610	LITRA	λίτρα
7611	LITRON	λίτρον, νίτροτ
7612	LITTERA	
7613	LITTERISTUM	
7614	LITTUS	αίγεαλὸς, αίγεάλιος, αίγεαλίτης
7615	LIVIDUS	πελιδνὸς
7616	LIVOR	πελίκιμα
7617	LIXIVIUM	κοντά
7618	LIXIVUM	
7619	LIXUS	ηψητὸς
7620	LOBELLUS	
7621	LOBEOMAE	λωβέομαι, λωβάομμ/
7622	LOBOS	λοβοὰ
7623	LOCALIS	τοπικὸς
7624	LOCH	
7625	LOCHIA	λόχεια, λιίχια
7626	LOCULAMENTUM	
7627	LOCUS	τέπος
7628	LOCUSTA	
7629	LOCUTIO	δίάλεξις
7630	LOEMODES	λοιμώδης, λοιμὸς
7631	LOEMOS	λοιρκὸς
7632	LOEMOTOMIA	λοιμοτομέα, πιιρατὴρια, ἀνήκιστα
7633	LOGAPORUM	
7634	LOGAS	λογάς, σφενδὸ, ιί, κνκλώπιον
7635	LOGIATROS	λογίατρος
7636	LOGICUS	λογειὰς
7637	LOGISMOS	λογεσμὸς, λόγος
7638	LOGODIARRHOEA	λογοδίαγὼσια
7639	LOGOS	λόγος
7640	LOGOSOPHIA	λογοσσφύκ
7641	LOLIGO	πυθρς, πνθι'ς
7642	LOLIUS	πνθύ'ς
7643	LOMBARDORUM	
7644	LOMENTUM	ἐρειγμὸς
7645	LONGAEVUS	πολυχρόνιος, μακροχρόνιος
7646	LONGAOT	
7647	LONGURIUS	
7648	LONGUS	μακρός, μακρότης, μῆκος
7649	LO	
7650	LOPHADIA	λοφαδίἀ, λοφία, ἀσφάλεια
7651	LOPHAO	λωφάω
7652	LOPHOS	λόφος
7653	LOPIMOS	λόπιμος
7654	LOPOS	πόν, λνέυος
7655	LOPPA	
7656	LOQUACITAS	μακρολογία
7657	LOQUELA	λαλιἀ
7658	LORA	δευτέρια, θύ’μνα
7659	LORCHA	
7660	LORDOS	λορδος, λόρδοσις, λόρδομα
7661	LORICA	
7662	LORINDE	
7663	LORRHET	
7664	LORUM	ίμάς
7665	LORUS	
7666	LOT	
7667	LOTIO	λουτρδη
7668	LOTIUM	ούρον
7669	LOTURA	πλῦμα
7670	LOXIA	λοξία
7671	LOXOS	λιξὸς
7672	LOZONGA	
7673	LUBAN	
7674	LUBRICITAS	ὄλισθος, ὀλισθαίνωι, ὀλισθηρός
7675	LUCANUS	κάραβος
7676	LUCERNA	λαρεπάς, λυχιος
7677	LUCIDUS	δίαφαυὴς
7678	LUCIUS	λύκος, λύκιος
7679	LUCTA	πάλαισμα, πάλη
7680	LUCTUOSUS	κλαυθμώὸὴς
7681	LUCUBRATIO	πρὸς, φῶς, διαπόνησις
7682	LUCUMORIANA DORMITIO	
7683	LUDUS	πακόμα, παιγνίκν
7684	LUES	πάθος, τόσημα
7685	LUMBALIS	
7686	LUMBRICALES	
7687	LUMBRICUS	ηξ, νκώληχες
7688	LUMBUS	ὀξὺς
7689	LUMEN	φῶς, ἀνγῆ
7690	LUMINARIS	
7691	LUNA	τρλήνη
7692	LUNAETRIA	
7693	LUNARIA	
7694	LUNIFICUS	
7695	LUO	λουἄ
7696	LUPIA	
7697	LUPINUS	θεγμος
7698	LUPUS	λύκος
7699	LURCO	λιχνος
7700	LURIDUS	ιώχρὸς, τὸ, ωχρὸν
7701	LUS	
7702	LUSCINIA	ἀηδίτο
7703	LUSCIOSUS	μδίυψ, μυωπἐιι
7704	LUSTRAMENTUM	
7705	LUSTUM	
7706	LUTATIO	
7707	LUTEA	
7708	LUTEUS	ξαυθρς
7709	LUTIGRADUS	πηλοπάτις, πηλοβάτις
7710	LUTRA	ἐνυδρὺς, ἔνυδρις
7711	LUTRON	λουτρὸν
7712	LUTUM	πηλὸς
7713	LUX	φῶς
7714	LUXATIO	εκπτωμα, ἐξάρθρωσις, ολισθος, ὀλ/σθημα;
7715	LUXURIA	ἀσίλγεια, ἀκρατέια
7716	LUXUS	
7717	LUZ	
7718	LYCANTHROPIA	λνκα, θρωπια, λυκάω, κνναυθρωούα
7719	LYCAON	λυκάων, λνκανθρωτάα
7720	LYCHNION	λνχνίκ
7721	LYCHNOMACHAERA	λνχτομάχαιρα
7722	LYCIUM	λύκιον
7723	LYCOIDES	λνκοειδὴς
7724	LYCOS	λῦκος
7725	LYDIUS	λύδίος, λίθος, χρυσίτις, βάσανος
7726	LYGISMOS	λνγεσμὸς, λνγίζυ
7727	LYGMOS	λν'γξ
7728	LYMA	λῦμα
7729	LYME	λνγὼ
7730	LYMPHA	κὰμα
7731	LYMPHAEDUCTUS	
7732	LYNCEUS	λνγκεὺς
7733	LYNCURION	ληγκούριον
7734	LYNX	λὺγξ, λνγγές, λνγκο'ς
7735	LYO	λύιυ
7736	LYPE	λύπη
7737	LYPIRIA	
7738	LYPROS	λυπρὸς
7739	LYRA	λύρα
7740	LYSIA	λύσια, λύσις
7741	LYSIGYIA	λνσιγῦια
7742	LYSIPONION	λνσιπόνατ
7743	LYSIS	λύσις, λύω
7744	LYSISOMATEO	λνσισωματέω
7745	LYSITELES	λυσιπλὴς
7746	LYSSA	λύασα, λύττα
7747	LYSSODECTOS	λνασόδηκτος, ὑδροφόβος
7748	LYTERIOS	λντὴριος
7749	LYTHRON	λύθροι
7750	LYZO	λύζω
7751	MVI	μ'
7752	MACEDONICUS	
7753	MACER	μκάκερ
7754	MACER	
7755	MACERATIO	τάξις
7756	MACHA	
7757	MACHAERION	μαχιάριον, μαχαρὶς
7758	MACHAL	
7759	MACHAON	μσχάων
7760	MACHINA	μηχανὴ, μηχάνημα
7761	MACHIS	
7762	MACIES	ιχνότης, ΐχιὸς
7763	MACRAUCHEN	μακραυχὰν, τῷ, κραπραυχεῖι
7764	MACROCEPHALOS	μακροκέφαλος
7765	MACROCOSMOS	μακρόκοσμος
7766	MAIOROPHYSOCEPHALUS	
7767	MACROPNUS	μακργάους
7768	MACROS	μακρότης
7769	MACROSCELES	μακροσΧελὴς, βραχυσκελὴς
7770	MACULA	ἐξάνθῆμα, σπόλος, κηλὶς
7771	MADAROS	μαδαρός, μαδαρούτης, μαδισις, μαδα
7772	MADEFACTIO	ἥγραυσις
7773	MADELCON	μάδελκοτ
7774	MADIC	
7775	MADISTERION	μαδίστήριο
7776	MADOR	πλάδος
7777	MAEA	μαία
7778	MAENA	μαινὶς
7779	MAEUS	
7780	MAGALE	
7781	MAGDALIA	
7782	MAGEIROS	μάγειρος, μαγειρικὸς
7783	MAGIA	μαγία
7784	MAGIS	μαγίς
7785	MAGISTER	διδασίκαλος
7786	MAGISTERIUM	
7787	MAGISTRALIS	
7788	MAGMA	πάγμα
7789	MAGNALE	μεγαλεῖον
7790	MAGNANIMUS	μεγαλὄψυχος
7791	MAGNES	
7792	MAGNESIA	
7793	MAGNETICUS	
7794	MAGNETINUS	
7795	MAGNITUDO	τὸ, μἐγας
7796	MAGORINA	
7797	MAGORREUM	
7798	MAGOS	ἡφαμπάδα
7799	MAGRA	
7800	MAIA	
7801	MALA	
7802	MALABATHRUM	μαλάβαθρον
7803	MALACEUNEO	μαλακευνέω
7804	MALACHITES	μαλαχάτης, μαλαχὰ
7805	MALACIA	μαλακία
7806	MALACION	μαλάκιον
7807	MALACODERMOS	μαλακὸδερμος
7808	MALACOS	μαλακὸς, μαλθύκὸς ;, μαλακίν», μαλ, θύκάα
7809	MALACOSARCOS	μαλακὸσαρκος
7810	MALACOSTRACA	μαλακὸστρακα
7811	MALACTICOS	μαλακτικὸς
7812	MALACTOS	μαλακτὸς
7813	MALAGMA	
7814	MALANDRIA	
7815	MALASSO	μαλάασσω, μαλθύ'ασω
7816	MALAXATUS	
7817	MALAZISSATUS	
7818	MALEFICIUM	κακουργία, κακοῦργος, κακοτέχνης
7819	MALER	
7820	MALEROS	μαλερός, μαλὸς
7821	MALEVOLENTIA	ἐπιχιαρεκακία
7822	MALICORIUM	τίδίοτ
7823	MALIGNITAS	κακοήθεια, κακοήὀης
7824	MALITIA	κακία
7825	MALLEABILITAS	
7826	MALLEOLUS	πόρας, σφυρόι
7827	MALLEUS	σφύρα
7828	MALOS	
7829	MALTA	βύνη
7830	MALTHA	μὸ/, θῆ
7831	MALTHACODES	μαλθύκωδής
7832	MALTHACOS	μαλθύκὸς, μμλακὸς
7833	MALTHACTICOS	μαλθύκτικὸς, μαλακτικὸς
7834	MALTHAXIS	μα'λθύξις, ρκάλαξις
7835	MALTHEORUM	
7836	MALTHODES	μαλθύ'δης, μαλθύκώδης, μμλακτικὸς
7837	MALVASIA	
7838	MALUM	μῆλον
7839	MAMMA	μαζὸς, μασθὸς, τιτθύς
7840	MAMMARIA	
7841	MAMMILLA	
7842	MAMMILLARE	
7843	MANATI	
7844	MANSRUX	
7845	MANCITAS	κύλλωσις, κνλλὸς
7846	MANDIBULA	γέννς, γνδιος
7847	MANDUCATIO	
7848	MANE	πριρὶ, ἔωθεν
7849	MANES	
7850	MANGANESE	
7851	MANGO	αάδραποδοκάντηλος
7852	MANGONARIA	
7853	MANHEB	
7854	MANIA	μοντά, μαυτά
7855	MANICA	χυιρίς
7856	MANIFESTUS	φαυερός, δῆλος
7857	MANIODES	μαυιώδης
7858	MANIPULUS	άμίαλλα, χυιροβόλον
7859	MANNA	
7860	MANNUS	μάννος, βνῥῥιχος
7861	MANSCHLACHT	
7862	MANSIO	ρρνὴ, μένω
7863	MANSORIUS	μαασσητὴρ
7864	MANTICE	μαντικὴ, ὀιωνιστιπὴ
7865	MANTICHORA	μαντιχάρα
7866	MANTIS	μάντις
7867	MANUARIUS	ἐγχυιρητικαὶ
7868	MANUBRIUM	λαβὴ, κώπη
7869	MANUCODIATA	ἅπους
7870	MANUS	χοὶρ, ὄργαννν
7871	MANUTIGIUM	χυιραψιαν
7872	MARASMOS	μαρασμὸς
7873	MARASSO	μαραπάω
7874	MARATHRUM	
7875	MARCASITA	
7876	MARCELLIUM	μαρκέλλιον
7877	MARCHED	
7878	MARCIATON	μαρκίατον
7879	MARCOR	μαρασμὸς
7880	MARDEX	
7881	MARE	θύἈαασα, τέλ, αγος
7882	MARGA	
7883	MARGARITA	μμὰγαρον, μαργαρίτης, λίθος
7884	MARGOS	μάργος, γαστ, ριμὸργοι
7885	MARILE	
7886	MARIS	μάρις
7887	MARISCA	
7888	MARITUS	ἀκοιτὴς, γαμέτης, νοcabuli
7889	MARMARYGE	μαρμαρυγά
7890	MARMELADA	
7891	MARMOR	μαὰμαρος
7892	MARMORATA	κυψελίδες
7893	MARMOREUS	
7894	MARMOTA	
7895	MAAOCOSTINUM	
7896	MAROGUS	
7897	MARS	ἄρης
7898	MARSIPPON	μαρσίππον, μαρσύπιον
7899	MARSUM	μαρσος
7900	MARTACH	
7901	MARTAGON	
7902	MARTECH	
7903	MARTES	
7904	MARTIANUM	
7905	MARTIUS	
7906	MARUCHOLEUM	
7907	MAS	ἅρσην, θῆλν
7908	MASCA	
7909	MASCHALE	μμχάλη
7910	MASCHALISTER	μαχαλιστήρ, τη, λεφιῳ
7911	MASCULINITAS	
7912	MASLACH	
7913	MASSA	μάζω, μασὲα
7914	MASSALIOTICON	μαασαλιωτικαὶ
7915	MASSALIS	
7916	MASSETER	μαασητη'ρ
7917	MASSO	μάασσω, μρίττιυ, ἐκκάασσω
7918	MASTHLES	μάσθλης, μα'σθλη
7919	MASTICATIO	μάασσησις
7920	MASTICATORIUM	μαστήμα
7921	MASTICHE	μασίχυ, ῥητίνη, χινίτη
7922	MASTICHELAEON	μαστιχύλαιο
7923	MASTICOT	
